chrom	pos	type	start_ci	end_ci	nr_events_in_data	p_value	genes
chr14	77494488.89195994	OG	77434967	77554010	61.22118677778068	0.0003661172344304031	['SNORA79', 'IRF2BPL', 'LINC02288', 'LINC02289']
chr14	33759453.3526894	TSG	33699931	33818974	42.99457259734046	0.015367945494278912	['SNORA79', 'NPAS3']
chr14	31716196.376831114	OG	31251043	32181349	92.82437260249827	0.0003661172344304031	['SNORA79', 'COCH', 'STRN3', 'AP4S1', 'HECTD1', 'RNU6-541P', 'HEATR5A', 'HEATR5A-DT', 'DTD2', 'GPR33', 'NUBPL', 'NUBPL-DT', 'RNU6-602P', 'RNU6-455P']
chr14	68600652.84483418	OG	68520665	68680640	37.98329717614265	0.01761398663283278	['SNORA79', 'RAD51B', 'RN7SL706P']
chr14	40508894.94148684	TSG	40295008	40722781	35.13709550071972	0.043249127203092604	['SNORA79']
chr14	42247946.96548123	OG	41913376	42582517	45.34309235737056	0.015367945494278912	['SNORA79', 'LRFN5-DT', 'LRFN5']
chr14	103684210.59276465	OG	103578137	103790283	28.65327227737718	0.048422983788577664	['LINC00677', 'TNFAIP2', 'LINC00605']
chr14	23895788.41345948	OG	23728313	24063263	49.34844369617431	0.0035443264184219876	['SNORA79', 'RNF212B', 'RNU6-1046P', 'HOMEZ', 'PPP1R3E', 'BCL2L2', 'BCL2L2-PABPN1', 'PABPN1', 'SLC22A17', 'EFS', 'IL25', 'CMTM5', 'MYH6', 'MYH7', 'NGDN', 'ZFHX2-AS1', 'ZFHX2', 'THTPA', 'AP1G2', 'AP1G2-AS1', 'JPH4']
chr14	61999945.85242355	OG	61940424	62059467	30.565708194371613	0.03886763943195658	['SNORA79', 'PRKCH', 'LINC01303', 'LINC03033']
chr14	67410443.1801447	TSG	67168860	67652025	32.05957576562183	0.03959058639590587	['SNORA79', 'GPHN']
chr14	105252136.92138396	OG	105063007	105441266	32.492800022337306	0.03370407145331978	['TMEM179', 'LINC02280', 'INF2', 'ADSS1', 'SIVA1', 'AKT1', 'ZBTB42', 'LINC00638', 'CEP170B', 'PLD4', 'AHNAK2']
chr14	28309817.977955088	TSG	27537653	29081982	45.37655639237054	0.008178129555465506	['SNORA79', 'LINC00645', 'AL445384.1', 'LINC02300']
chr15	87473297.37395069	OG	87405292	87541301	53.89298387453424	0.0003661172344304031	['AGBL1']
chr15	93315241.71320248	OG	93255720	93374763	50.42066178710867	0.0003661172344304031	['FAM174B', 'CHASERR']
chr15	52488645.68979833	OG	52141529	52835761	57.297157770813314	0.0003661172344304031	['TMOD3', 'LEO1', 'MAPK6', 'MAPK6-DT', 'BCL2L10', 'GNB5', 'CERNA1', 'MYO5C', 'MYO5A']
chr15	71880506.89258437	OG	71820985	71940028	56.33278623793708	0.0003661172344304031	['THSD4']
chr15	90765891.63391219	OG	90660290	90871492	54.68986537626513	0.0003661172344304031	['IDH2-DT', 'RN7SL755P', 'SEMA4B', 'RN7SL346P', 'CIB1', 'GDPGP1', 'TTLL13', 'NGRN', 'RN7SL736P']
chr15	25759780.286628768	OG	25582393	25937166	45.931514759778004	0.0006641196345481731	['SNHG14', 'UBE3A', 'LINC02250', 'ATP10A']
chr15	63791627.75803955	OG	63556497	64026758	27.994531875709498	0.021490708072049936	['RAB8B', 'APH1B', 'CA12', 'LINC02568', 'USP3', 'USP3-AS1', 'FBXL22', 'HERC1']
chr15	32218717.00766469	TSG	32159195	32278238	66.3773458159005	0.000923183543714594	['LINC02256', 'OTUD7A', 'CHRNA7']
chr15	72763058.12526329	OG	72595832	72930283	24.17841777515014	0.03758382782411414	['CELF6', 'HEXA', 'HEXA-AS1', 'TMEM202', 'TMEM202-AS1', 'ARIH1', 'LINC02259', 'RN7SL485P']
chr15	53611995.38940029	OG	53463596	53760394	22.498353334452318	0.04347031963470319	[]
chr15	41868345.69694933	TSG	41285415	42451275	92.79344209047989	0.0003661172344304031	['INO80', 'INO80-AS1', 'EXD1', 'RN7SL497P', 'CHP1', 'OIP5-AS1', 'OIP5', 'NUSAP1', 'NDUFAF1', 'RTF1', 'RNU6-1169P', 'ITPKA', 'LTK', 'RPAP1', 'TYRO3', 'MGA', 'MAPKBP1', 'JMJD7', 'JMJD7-PLA2G4B', 'PLA2G4B', 'SPTBN5', 'EHD4', 'EHD4-AS1', 'PLA2G4E-AS1', 'PLA2G4E', 'PLA2G4D', 'PLA2G4F', 'VPS39']
chr15	57442074.27173721	TSG	57326606	57557541	67.11090473733428	0.0014569971574271143	['TCF12']
chr16	78706824.40105616	TSG	78647302	78766346	154.8923304611225	0.0003661172344304031	['WWOX']
chr16	6750140.996578221	TSG	6690619	6809662	160.5137570840199	0.0003661172344304031	['RBFOX1']
chr16	11800591.828811152	OG	11731483	11869700	112.23909474860153	0.0003661172344304031	['SNN', 'TXNDC11', 'TXNDC11-AS1', 'ZC3H7A']
chr16	23717259.33103618	TSG	23317720	24116797	52.15471080120534	0.000923183543714594	['SCNN1B', 'COG7', 'RN7SKP23', 'GGA2', 'EARS2', 'UBFD1', 'NDUFAB1', 'PALB2', 'DCTN5', 'PLK1', 'ERN2', 'CHP2', 'PRKCB']
chr16	79062652.95080179	TSG	79003131	79122174	93.18861656943119	0.0003661172344304031	['WWOX']
chr16	29392340.293103114	OG	29044351	29740328	35.87578578868106	0.015671603571350185	['RRN3P2', 'NPIPB11', 'BOLA2-SMG1P6', 'BOLA2', 'SLX1B', 'SLX1B-SULT1A4', 'SULT1A4', 'NPIPB12', 'SPN', 'QPRT']
chr16	79311260.76691538	OG	79251739	79370782	31.33638700724152	0.024908565654491063	[]
chr16	52517702.95819663	OG	52299076	52736329	45.78759965731476	0.0026247375262473754	['CASC22', 'TOX3', 'CASC16', 'LINC03064']
chr16	72593091.07498989	TSG	72508842	72677340	37.50642812164179	0.0052008044228689715	['LINC01572']
chr16	77981046.82816787	OG	77921525	78040568	31.22533138941045	0.024386670243866704	['VAT1L']
chr16	3782636.248750996	TSG	3723114	3842157	38.35635998114239	0.005599440055994401	['DNASE1', 'TRAP1', 'CREBBP']
chr16	2189835.3100038073	OG	1995842	2383828	28.04850576220624	0.03602695286026952	['RPL3L', 'NDUFB10', 'RPS2', 'SNORA10', 'SNHG9', 'RNF151', 'TBL3', 'NOXO1', 'AC005606.1', 'GFER', 'SYNGR3', 'ZNF598', 'NPW', 'RN7SL219P', 'NHERF2', 'NTHL1', 'TSC2', 'PKD1', 'PKD1-AS1', 'MIR3180-5', 'RAB26', 'SNHG19', 'TRAF7', 'CASKIN1', 'MLST8', 'AC009065.3', 'BRICD5', 'PGP', 'E4F1', 'DNASE1L2', 'ECI1', 'ECI1-AS1', 'RNPS1', 'AC009065.1', 'MIR3677HG', 'ABCA3']
chr16	19221096.107798617	OG	18839445	19602746	35.3047531294295	0.012646735326467354	['SMG1', 'SMG1-DT', 'TMC7', 'RNU6-1340P', 'COQ7-DT', 'COQ7', 'ITPRIPL2', 'SYT17', 'CLEC19A', 'LINC02858', 'TMC5', 'RNU4-46P', 'GDE1', 'CCP110', 'VPS35L']
chr16	69597249.19684169	OG	69347010	69847488	37.22347686292423	0.008896982642161315	['VPS4A', 'COG8', 'PDF', 'NIP7', 'TMED6', 'TERF2', 'CYB5B', 'NFAT5', 'NQO1', 'NQO1-DT', 'NOB1', 'WWP2']
chr16	53909328.785712115	TSG	53432882	54385774	67.14869264637437	0.0003661172344304031	['RBL2', 'RNU6-1153P', 'AKTIP', 'RPGRIP1L', 'FTO', 'LINC02169', 'IRX3']
chr16	83478766.60000746	TSG	83335710	83621822	37.84783232026243	0.007833072492123828	['CDH13', 'CDH13-AS1']
chr16	4273729.331742426	OG	4202081	4345376	46.63629807481354	0.0026247375262473754	['SRL', 'LINC01569', 'TFAP4']
chr17	67543341.28838035	OG	67196640	67890042	102.31443907769368	0.0003661172344304031	['ABCA10', 'PRO1804', 'ABCA5', 'MAP2K6', 'LINC01483']
chr17	37874440.375678234	OG	37814918	37933962	536.2024118322253	0.0003661172344304031	['STARD3', 'TCAP', 'PNMT', 'PGAP3', 'ERBB2', 'MIEN1', 'GRB7', 'IKZF3']
chr17	39242123.55032027	TSG	39069341	39414905	103.84872505025689	0.0003661172344304031	['KRT23', 'KRT39', 'KRT40', 'KRTAP3-3', 'KRTAP3-2', 'KRTAP3-1', 'KRTAP1-5', 'KRTAP1-4', 'KRTAP1-3', 'KRTAP1-1', 'KRTAP2-1', 'KRTAP2-2', 'KRTAP2-3', 'KRTAP2-4', 'KRTAP4-7', 'KRTAP4-8', 'KRTAP4-16', 'KRTAP4-9', 'KRTAP4-11', 'KRTAP4-12', 'KRTAP4-6', 'KRTAP4-5', 'KRTAP4-4', 'KRTAP4-3', 'KRTAP4-2', 'KRTAP4-1', 'KRTAP9-1', 'KRTAP9-2', 'KRTAP9-3', 'KRTAP9-8', 'KRTAP9-4', 'KRTAP9-9']
chr17	50596652.961212404	OG	50404258	50789047	120.18693601426818	0.0003661172344304031	['LINC01982']
chr17	7573968.232939126	TSG	7514446	7633489	168.03597429898988	0.0003661172344304031	['FXR2', 'SHBG', 'SAT2', 'ATP1B2', 'TP53', 'WRAP53', 'EFNB3', 'DNAH2']
chr17	42181109.32711643	TSG	42042143	42320074	85.952328990944	0.0003661172344304031	['PYY', 'NAGS', 'TMEM101', 'LSM12', 'G6PC3', 'HDAC5', 'RNU6-131P', 'HROB', 'ASB16', 'ASB16-AS1', 'TMUB2', 'ATXN7L3', 'ATXN7L3-AS1', 'UBTF']
chr17	11883226.793411758	TSG	11812451	11954001	71.18365173838365	0.0028661367439898346	['DNAH9', 'ZNF18', 'MAP2K4']
chr17	73527285.00890855	OG	73467763	73586806	93.22290101978305	0.0003661172344304031	['TMEM94', 'AC100787.1', 'CASKIN2', 'TSEN54', 'LLGL2', 'MYO15B']
chr17	61195273.47735197	OG	60648694	61741852	118.42979615070988	0.0003661172344304031	['TLK2', 'MRC2', 'RNU6-446P', 'MARCHF10', 'MARCHF10-DT', 'TANC2', 'CYB561', 'ACE', 'KCNH6', 'DCAF7', 'RNU6-288P', 'TACO1', 'MAP3K3']
chr17	46442664.73078849	OG	46328894	46556435	96.02507227706788	0.0003661172344304031	['SKAP1', 'SKAP1-AS2']
chr17	31204103.661365405	OG	31063757	31344449	65.50705921068331	0.011795342204909945	['MYO1D', 'H2BN1', 'TMEM98', 'SPACA3', 'ASIC2']
chr17	55979520.538582414	TSG	55765392	56193649	72.7929479156401	0.0011898810118988101	['CCDC182', 'RN7SKP94', 'MRPS23', 'CUEDC1', 'VEZF1', 'SRSF1', 'DYNLL2-DT', 'DYNLL2']
chr17	48691285.38098449	OG	48593060	48789510	91.51308282829041	0.0003661172344304031	['MYCBPAP', 'EPN3', 'SPATA20', 'CACNA1G-AS1', 'CACNA1G', 'ABCC3', 'ANKRD40']
chr17	44279932.80409121	TSG	44220411	44339454	158.02413573727898	0.0003661172344304031	['KANSL1', 'KANSL1-AS1']
chr17	36130213.24284362	OG	36040114	36220312	37.0774974570439	0.042963488886010724	['HNF1B', 'RP11-115K3.1', 'YWHAEP7']
chr17	59205016.69691659	TSG	58928803	59481229	42.44690874233791	0.03973448808965257	['BCAS3', 'RN7SL448P', 'BCAS3-AS1', 'TBX2-AS1', 'TBX2']
chr17	77895540.59425797	OG	77734233	78056847	52.13070280239692	0.023797620237976203	['CBX2', 'CBX8', 'LINC01977', 'CBX4', 'LINC01979', 'LINC01978', 'TBC1D16', 'CCDC40']
chr17	53699594.20595852	TSG	53330348	54068839	44.66013136398064	0.010529920459281507	['HLF', 'MMD', 'SMIM36', 'RNU6-1249P', 'TMEM100', 'PCTP', 'ANKFN1']
chr17	37620748.741113156	TSG	37461076	37780420	76.93299856249088	0.0003661172344304031	['FBXL20', 'MED1', 'CDK12', 'RNU6-981P', 'RNU6-233P', 'NEUROD2']
chr17	70440256.77462733	TSG	70365942	70514571	49.99495887698008	0.017330193102061825	['LINC00511']
chr17	32559972.815877095	TSG	32188861	32931084	149.355063487748	0.0003661172344304031	['ASIC2', 'AC024610.1', 'LINC01989', 'CCL2', 'CCL7', 'CCL11', 'CCL8', 'CCL13', 'CCL1', 'TMEM132E-DT', 'TMEM132E']
chr18	26368469.481957946	OG	26210716	26526221	101.98642888845401	0.0003661172344304031	[]
chr18	3437354.470678536	OG	3374767	3499941	141.6305909431614	0.0003661172344304031	['LINC01895', 'TGIF1', 'GAPLINC', 'DLGAP1']
chr18	7919550.108889709	TSG	7209439	8629661	61.97308653153457	0.000923183543714594	['LRRC30', 'PTPRM', 'AP000897.1', 'AP005118.1', 'RN7SL50P', 'RAB12']
chr18	41503012.79323304	OG	41082208	41923816	74.07164869401699	0.0017412892857055758	['RNU6-443P', 'LINC01478']
chr18	48603210.96155081	TSG	48538689	48667732	42.72312164191846	0.008706446428527878	['SMAD4', 'RN7SL695P']
chr18	25100129.831682626	TSG	24556760	25643498	31.69074797247167	0.03798886166429229	['AQP4-AS1', 'CHST9', 'LINC01908', 'CDH2']
chr18	29074767.614297993	OG	28881754	29267780	92.86398213297947	0.0003661172344304031	['DSG1', 'DSG1-AS1', 'RNU6-167P', 'DSG4', 'DSG3', 'DSG2', 'DSG2-AS1', 'TTR', 'B4GALT6']
chr18	24045861.031289395	OG	23949750	24141971	157.8392526776228	0.0003661172344304031	['TAF4B', 'LINC01543', 'KCTD1']
chr18	3958980.1612886074	TSG	3642355	4275605	30.491873055147472	0.03750592682667218	['DLGAP1', 'DLGAP1-AS3', 'RNU6-831P', 'DLGAP1-AS4', 'DLGAP1-AS5']
chr18	46384897.53466003	OG	46153969	46615825	46.67170900289479	0.016182381761823815	['CTIF', 'SMAD7', 'DYM-AS1', 'DYM']
chr18	32339290.07611806	OG	31803832	32874747	39.25546299831237	0.022650019262033187	['NOL4', 'DTNA', 'MAPRE2', 'ZNF397', 'ZSCAN30']
chr18	10207660.880836142	OG	9476695	10938626	49.94382782996557	0.01383738030691313	['RALBP1', 'RNU2-27P', 'PPP4R1', 'PPP4R1-AS1', 'RNU6-903P', 'LINC02856', 'RAB31', 'RN7SL862P', 'TXNDC2', 'VAPA', 'LINC01254', 'APCDD1', 'NAPG', 'LINC01887', 'PIEZO2']
chr19	15399391.18259624	OG	15320330	15478451	336.65567657276176	0.0003661172344304031	['EPHX3', 'BRD4', 'AKAP8']
chr19	38040768.600132816	OG	37789605	38291931	167.91952671919324	0.0003661172344304031	['ZNF875', 'ZNF527', 'ZNF569', 'ZNF570', 'ZNF793-AS1', 'ZNF793', 'ZNF571-AS1', 'ZNF540', 'ZNF571', 'ZFP30', 'ZNF781', 'ZNF607', 'ZNF573']
chr19	10841554.297358047	OG	10736374	10946734	196.95042418507958	0.0003661172344304031	['SLC44A2', 'ILF3-DT', 'ILF3', 'QTRT1', 'DNM2', 'TMED1']
chr19	33668077.44439577	OG	33519365	33816789	164.8678375926475	0.0003661172344304031	['RHPN2', 'GPATCH1', 'WDR88', 'LRP3', 'SLC7A10', 'CEBPA', 'CEBPA-DT']
chr19	39762428.16423347	OG	39664940	39859915	188.87926992798265	0.0003661172344304031	['PAK4', 'NCCRP1', 'SYCN', 'IFNL3', 'IFNL4', 'IFNL2', 'IFNL1', 'LRFN1', 'GMFG', 'SAMD4B', 'RN7SL566P']
chr19	45256931.55861872	OG	45197409	45316453	79.85117985112997	0.008540863705040539	['CEACAM16-AS1', 'CEACAM16', 'BCL3', 'CBLC', 'BCAM']
chr19	34236027.16189109	TSG	34065788	34406265	49.25802167911779	0.0024246631940579525	['CHST8', 'KCTD15', 'SUNO1']
chr19	47714796.12479428	TSG	47600563	47829029	194.78037489709385	0.0003661172344304031	['ZC3H4', 'SAE1', 'BBC3', 'CCDC9', 'INAFM1', 'C5AR1']
chr19	19127503.05305356	TSG	18878315	19376690	35.482217379788906	0.016519092771573908	['CRTC1', 'COMP', 'UPF1', 'CERS1', 'GDF1', 'COPE', 'DDX49', 'HOMER3', 'HOMER3-AS1', 'RN7SL70P', 'SUGP2', 'ARMC6', 'SLC25A42', 'TMEM161A', 'MEF2B', 'BORCS8-MEF2B', 'BORCS8', 'RFXANK', 'NR2C2AP', 'NCAN', 'HAPLN4', 'TM6SF2']
chr19	13460590.260485725	OG	13336475	13584705	115.69165262800287	0.0003661172344304031	['CACNA1A']
chr19	35660343.18173612	OG	35468670	35852015	82.14291855741604	0.0014569971574271143	['GRAMD1A', 'GRAMD1A-AS1', 'SCN1B', 'HPN', 'HPN-AS1', 'FXYD3', 'LGI4', 'FXYD1', 'FXYD7', 'FXYD5', 'FAM187B', 'LSR', 'USF2', 'HAMP', 'MAG', 'CD22', 'MIR5196', 'FFAR1', 'FFAR3']
chr19	9203507.622316942	OG	9139026	9267988	73.72441265453327	0.006178228331013052	['OR1M1', 'OR7G2', 'OR7G1', 'OR7G3', 'ZNF317']
chr19	43470788.45556352	TSG	43206082	43735494	63.81091777622021	0.0003661172344304031	['PSG3', 'PSG8', 'PSG8-AS1', 'PSG1', 'PSG6', 'PSG7', 'PSG11-AS1', 'PSG11', 'PSG2', 'PSG5', 'PSG4', 'PSG9']
chr20	14972246.661685992	TSG	14912725	15031768	479.41976323950985	0.0003661172344304031	['MACROD2', 'RNU6-1159P', 'RNU6-115P']
chr20	39116707.91884432	TSG	38766260	39467155	105.59319995769032	0.0003661172344304031	['MAFB']
chr20	54007891.047304526	TSG	53847353	54168428	33.16463800192145	0.048422983788577664	['LINC01440', 'LINC01441']
chr20	60937115.980951816	OG	60877594	60996637	44.39372493509797	0.014906201687523555	['ADRM1', 'LAMA5', 'LAMA5-AS1', 'RPS21', 'CABLES2', 'RBBP8NL']
chr20	34118810.703107305	OG	34059289	34178332	80.62460481643168	0.0003661172344304031	['CEP250', 'CEP250-AS1', 'RP3-477O4.16', 'C20orf173', 'ERGIC3']
chr20	48770450.73347537	OG	48654361	48886539	75.69225234651888	0.0006641196345481731	['TRERNA1', 'PEDS1-UBE2V1', 'UBE2V1', 'PEDS1', 'LINC01275', 'LINC01273', 'CEBPB-AS1', 'CEBPB', 'PELATON']
chr20	11364851.832683725	OG	10866581	11863121	52.32134867334689	0.004629571172575575	['LINC02871', 'LINC00687', 'RN7SKP111']
chr20	43212326.08456816	OG	42716839	43707813	59.99190707029787	0.0028661367439898346	['JPH2', 'OSER1', 'OSER1-DT', 'GDAP1L1', 'FITM2', 'R3HDML', 'R3HDML-AS1', 'HNF4A', 'HNF4A-AS1', 'LINC01620', 'TTPAL', 'SERINC3', 'PKIG', 'ADA', 'LINC01260', 'KCNK15-AS1', 'CCN5', 'KCNK15', 'RIMS4', 'RN7SL31P', 'YWHAB', 'PABPC1L', 'TOMM34', 'STK4-DT', 'STK4']
chr20	46018026.80321844	OG	45958505	46077548	63.10256001498121	0.0019295367760521244	['ZMYND8', 'LINC01754']
chr20	59620330.126567416	TSG	59256956	59983703	33.74741571633328	0.0294368667398663	['LINC01718', 'CDH4']
chr20	56057621.6641821	OG	55535013	56580229	28.82472642365022	0.042963488886010724	['BMP7', 'BMP7-AS1', 'SPO11', 'RAE1', 'MTRNR2L3', 'RBM38-AS1', 'RBM38', 'HMGB1P1', 'CTCFL', 'PCK1', 'ZBP1', 'PMEPA1', 'NKILA', 'AL354984.1', 'LINC01742']
chr20	45626801.31347565	TSG	45218930	46034672	60.51801940113673	0.0011898810118988101	['SLC13A3', 'TP53RK', 'TP53RK-DT', 'SLC2A10', 'RN7SKP33', 'EYA2', 'EYA2-AS1', 'ZMYND8', 'RN7SL243P', 'LINC01754']
chr20	59348133.731317885	OG	58845327	59850940	37.92208075350635	0.028658891830531913	['MIR646HG', 'LINC01718', 'CDH4']
chr20	47892439.270135626	TSG	47640176	48144702	35.037009969348325	0.02467901358012347	['ARFGEF2', 'CSE1L-DT', 'CSE1L', 'STAU1', 'DDX27', 'ZNFX1', 'ZFAS1', 'KCNB1', 'PTGIS']
chr20	52194141.74651923	OG	52134620	52253663	181.06687154020355	0.0003661172344304031	['ZNF217']
chr21	34800569.20276054	OG	34741047	34860090	49.34224897642058	0.0019295367760521244	['IFNGR2', 'TMEM50B']
chr21	36361363.488308966	TSG	36239813	36482913	30.085589104860322	0.016998300169983	['RUNX1']
chr21	24751823.94588355	TSG	24076478	25427168	55.81564437526704	0.0006641196345481731	['RNU2-55P', 'D21S2088E']
chr21	28387785.001024663	OG	27563980	29211589	28.617804817208867	0.024386670243866704	['APP-DT', 'CYYR1-AS1', 'CYYR1', 'ADAMTS1', 'ADAMTS5', 'LINC01673', 'LINC00113']
chr22	30362035.215357576	OG	30272826	30451243	85.04574357958313	0.0003661172344304031	['MTMR3', 'RNU6-331P', 'HORMAD2-AS1']
chr22	29337573.18027281	TSG	29278051	29397094	38.46261410189283	0.0037443808066745777	['ZNRF3', 'ZNRF3-IT1']
chr22	34089439.26252279	TSG	33865201	34313676	34.22130494992286	0.0052008044228689715	['LARGE1', 'LARGE-IT1', 'LARGE-AS1']
chr22	38483909.71073437	OG	38368334	38599484	46.964853669648974	0.014158919303600366	['POLR2F', 'SOX10', 'PICK1', 'SLC16A8', 'BAIAP2L2', 'PLA2G6', 'MAFF']
chr22	25835274.578376662	TSG	25775752	25894796	37.53849392100188	0.004823841940130311	['CRYBB2P1']
chr22	23082806.792874586	TSG	22852244	23313369	24.319581529837492	0.027392944158821528	['ZNF280B', 'ZNF280A', 'PRAME', 'LL22NC03-63E9.3', 'IGLV2-33', 'IGLV3-32', 'GGTLC2', 'IGLV3-27', 'IGLV3-25', 'IGLV2-23', 'IGLV3-22', 'IGLV3-21', 'IGLV3-19', 'IGLV2-18', 'IGLV3-16', 'IGLV2-14', 'IGLV3-12', 'IGLV2-11', 'IGLV3-10', 'IGLV3-9', 'IGLV2-8', 'IGLV4-3', 'IGLV3-1', 'hsa-mir-5571', 'IGLL5', 'IGLJ1', 'IGLC1', 'IGLJ2', 'IGLC2', 'IGLJ3', 'IGLC3', 'IGLC7']
chr22	28749549.368245363	TSG	28478267	29020830	41.49594870002887	0.0019295367760521244	['TTC28']
chrX	7416181.955331129	TSG	7356660	7475703	65.50996909762478	0.0003661172344304031	['STS']
chrX	32881019.703976277	TSG	32821498	32940541	49.90969423345619	0.0003661172344304031	['DMD']
chrX	74801657.87146662	OG	74524645	75078670	59.19209120129902	0.0003661172344304031	['5S_rRNA', 'UPRT', 'ZDHHC15', 'MAGEE2']
chrX	41643698.47430008	TSG	41127415	42159981	17.90144688272521	0.021617685559688307	['LINC02601', 'DDX3X', 'RN7SL15P', 'NYX', 'CASK', 'CASK-AS1', 'RNU6-1321P', 'RN7SL406P', 'RN7SL144P', 'GPR34', 'GPR82', 'RNU6-630P', 'RNU6-1124P']
chrX	90052236.86935675	TSG	89592344	90512129	25.158457006317235	0.0019295367760521244	['5S_rRNA', 'RNU6-555P']
chrX	31797276.144308463	TSG	31692146	31902405	30.75457643735593	0.0003661172344304031	['DMD']
chrX	7023913.922842826	TSG	6964392	7083435	43.60924621393966	0.0003661172344304031	['PUDP', 'STS']
chrX	23966905.34362535	OG	23892899	24040911	20.127799388597975	0.03886763943195658	['APOO', 'CXorf58', 'KLHL15']
chrX	96429865.1442213	TSG	96370343	96489386	23.013270255120258	0.0037443808066745777	['5S_rRNA', 'DIAPH2']
chrX	33296073.211705606	TSG	33236551	33355594	30.260507004919756	0.0003661172344304031	['DMD']
chrX	46144753.49320876	OG	45812350	46477156	65.17386881905524	0.0003661172344304031	['LINC01186', 'KRBOX4', 'ZNF674', 'RNU6-50P', 'ZNF674-AS1', 'CHST7', 'SLC9A7']
chrX	7616275.065270221	OG	7490606	7741943	19.821806249443448	0.048422983788577664	['STS']
chrX	33082611.11904694	OG	32780922	33384300	39.55097372336384	0.0006641196345481731	['DMD']
chrX	107702240.69607832	TSG	107642719	107761762	11.505191179655325	0.027352927357866624	['5S_rRNA', 'COL4A6', 'COL4A5']
